timestamp,Infrared to Red Signal Ratio
01/05/26 00:03:30,0
01/05/26 00:04:30,3
01/05/26 00:05:30,-2
01/05/26 00:06:30,7
01/05/26 00:07:30,13
01/05/26 00:08:30,-7
01/05/26 00:09:30,-8
01/05/26 00:10:30,8
01/05/26 00:11:29,-1
01/05/26 00:12:29,0
01/05/26 00:13:29,8
01/05/26 00:14:29,-10
01/05/26 00:15:29,13
01/05/26 00:16:29,2
01/05/26 00:17:29,0
01/05/26 00:18:29,-21
01/05/26 00:19:29,-13
01/05/26 00:20:29,-6
01/05/26 00:21:29,12
01/05/26 00:22:29,-86
01/05/26 00:23:29,0
01/05/26 00:24:29,-14
01/05/26 00:25:29,-14
01/05/26 00:26:31,-7
01/05/26 00:27:31,-13
01/05/26 00:28:31,-5
01/05/26 00:29:31,0
01/05/26 00:30:31,-1
01/05/26 00:31:31,1
01/05/26 00:32:31,1
01/05/26 00:33:31,3
01/05/26 00:34:31,8
01/05/26 00:35:31,6
01/05/26 00:36:31,21
01/05/26 00:37:31,0
01/05/26 00:38:31,1
01/05/26 00:39:31,6
01/05/26 00:40:31,5
01/05/26 00:41:31,22
01/05/26 00:42:31,-4
01/05/26 00:43:31,35
01/05/26 00:44:31,0
01/05/26 00:45:31,0
01/05/26 00:46:31,0
01/05/26 00:47:31,3
01/05/26 00:48:31,21
01/05/26 00:49:31,4
01/05/26 00:50:31,8
01/05/26 00:51:31,21
01/05/26 00:52:31,-8
01/05/26 00:53:31,-5
01/05/26 00:54:31,0
01/05/26 00:55:31,4
01/05/26 00:56:31,0
01/05/26 00:57:31,0
01/05/26 00:58:31,4
01/05/26 00:59:31,0
01/05/26 01:00:31,-1
01/05/26 01:01:31,-40
01/05/26 01:02:31,-14
01/05/26 01:03:31,32
01/05/26 01:04:31,38
01/05/26 01:05:31,-19
01/05/26 01:06:31,-6
01/05/26 01:07:31,-56
01/05/26 01:08:31,0
01/05/26 01:09:31,5
01/05/26 01:10:31,0
01/05/26 01:11:30,25
01/05/26 01:12:30,0
01/05/26 01:13:30,0
01/05/26 01:14:30,-25
01/05/26 01:15:30,3
01/05/26 01:16:30,2
01/05/26 01:17:30,1
01/05/26 01:18:30,0
01/05/26 01:19:30,32
01/05/26 01:20:30,4
01/05/26 01:21:30,7
01/05/26 01:22:30,0
01/05/26 01:23:30,38
01/05/26 01:24:30,21
01/05/26 01:25:30,15
01/05/26 01:26:31,30
01/05/26 01:27:31,15
01/05/26 01:28:31,-1
01/05/26 01:29:31,5
01/05/26 01:30:31,0
01/05/26 01:31:31,0
01/05/26 01:32:31,0
01/05/26 01:33:31,69
01/05/26 01:34:31,13
01/05/26 01:35:31,-31
01/05/26 01:36:31,0
01/05/26 01:37:31,-3
01/05/26 01:38:31,-12
01/05/26 01:39:31,-18
01/05/26 01:40:31,-4
01/05/26 01:41:31,0
01/05/26 01:42:31,-13
01/05/26 01:43:31,1
01/05/26 01:44:31,0
01/05/26 01:45:31,0
01/05/26 01:46:31,0
01/05/26 01:47:31,0
01/05/26 01:48:31,-4
01/05/26 01:49:31,8
01/05/26 01:50:31,0
01/05/26 01:51:31,13
01/05/26 01:52:31,0
01/05/26 01:53:31,10
01/05/26 01:54:31,-16
01/05/26 01:55:31,8
01/05/26 01:56:31,1
01/05/26 01:57:31,30
01/05/26 01:58:31,11
01/05/26 01:59:31,4
01/05/26 02:00:31,-7
01/05/26 02:01:31,-13
01/05/26 02:02:31,2
01/05/26 02:03:31,17
01/05/26 02:04:31,12
01/05/26 02:05:31,18
01/05/26 02:06:31,35
01/05/26 02:07:31,3
01/05/26 02:08:31,1
01/05/26 02:09:31,0
01/05/26 02:10:31,23
01/05/26 02:11:31,15
01/05/26 02:12:31,22
01/05/26 02:13:31,-82
01/05/26 02:14:31,-74
01/05/26 02:15:31,3
01/05/26 02:16:31,0
01/05/26 02:17:31,8
01/05/26 02:18:31,0
01/05/26 02:19:31,-22
01/05/26 02:20:31,-13
01/05/26 02:21:31,57
01/05/26 02:22:31,1
01/05/26 02:23:31,-12
01/05/26 02:24:31,0
01/05/26 02:25:31,29
01/05/26 02:26:31,20
01/05/26 02:27:31,23
01/05/26 02:28:31,57
01/05/26 02:29:31,8
01/05/26 02:30:31,-27
01/05/26 02:31:31,0
01/05/26 02:32:31,0
01/05/26 02:33:31,-8
01/05/26 02:34:31,1
01/05/26 02:35:31,0
01/05/26 02:36:31,-17
01/05/26 02:37:31,0
01/05/26 02:38:31,0
01/05/26 02:39:31,13
01/05/26 02:40:31,15
01/05/26 02:41:31,30
01/05/26 02:42:32,3
01/05/26 02:43:32,0
01/05/26 02:44:32,3
01/05/26 02:45:32,15
01/05/26 02:46:32,3
01/05/26 02:47:32,0
01/05/26 02:48:32,-1
01/05/26 02:49:32,0
01/05/26 02:50:32,27
01/05/26 02:51:32,0
01/05/26 02:52:32,17
01/05/26 02:53:32,-4
01/05/26 02:54:32,-59
01/05/26 02:55:32,0
01/05/26 02:56:32,11
01/05/26 02:57:31,-1
01/05/26 02:58:31,-12
01/05/26 02:59:31,-5
01/05/26 03:00:31,-20
01/05/26 03:01:31,-11
01/05/26 03:02:31,-8
01/05/26 03:03:31,4
01/05/26 03:04:31,-30
01/05/26 03:05:31,-4
01/05/26 03:06:31,-2
01/05/26 03:07:31,22
01/05/26 03:08:31,31
01/05/26 03:09:31,-2
01/05/26 03:10:31,35
01/05/26 03:11:31,51
01/05/26 03:12:31,-1
01/05/26 03:13:31,-33
01/05/26 03:14:31,13
01/05/26 03:15:31,0
01/05/26 03:16:31,0
01/05/26 03:17:31,-13
01/05/26 03:18:31,0
01/05/26 03:19:31,0
01/05/26 03:20:31,0
01/05/26 03:21:31,30
01/05/26 03:22:31,14
01/05/26 03:23:31,-52
01/05/26 03:24:31,13
01/05/26 03:25:31,3
01/05/26 03:26:31,-34
01/05/26 03:27:31,34
01/05/26 03:28:31,0
01/05/26 03:29:31,37
01/05/26 03:30:31,0
01/05/26 03:31:31,-26
01/05/26 03:32:31,-17
01/05/26 03:33:31,0
01/05/26 03:34:31,0
01/05/26 03:35:31,-21
01/05/26 03:36:31,-3
01/05/26 03:37:31,3
01/05/26 03:38:31,0
01/05/26 03:39:31,-4
01/05/26 03:40:31,0
01/05/26 03:41:31,0
01/05/26 03:42:31,19
01/05/26 03:43:31,-5
01/05/26 03:44:31,29
01/05/26 03:45:31,0
01/05/26 03:46:31,3
01/05/26 03:47:31,-58
01/05/26 03:48:31,-6
01/05/26 03:49:31,4
01/05/26 03:50:31,-19
01/05/26 03:51:31,-60
01/05/26 03:52:31,1
01/05/26 03:53:31,0
01/05/26 03:54:31,-2
01/05/26 03:55:31,9
01/05/26 03:56:31,17
01/05/26 03:57:31,-27
01/05/26 03:58:32,0
01/05/26 03:59:32,0
01/05/26 04:00:32,0
01/05/26 04:01:32,35
01/05/26 04:02:32,23
01/05/26 04:03:32,39
01/05/26 04:04:32,37
01/05/26 04:05:32,5
01/05/26 04:06:32,17
01/05/26 04:07:32,44
01/05/26 04:08:32,0
01/05/26 04:09:32,0
01/05/26 04:10:32,34
01/05/26 04:11:32,-13
01/05/26 04:12:32,60
01/05/26 04:13:32,65
01/05/26 04:14:32,19
01/05/26 04:15:32,2
01/05/26 04:16:32,-15
01/05/26 04:17:32,10
01/05/26 04:18:32,0
01/05/26 04:19:32,5
01/05/26 04:20:32,-22
01/05/26 04:21:32,39
01/05/26 04:22:32,0
01/05/26 04:23:32,0
01/05/26 04:24:32,44
01/05/26 04:25:32,-1
01/05/26 04:26:32,-13
01/05/26 04:27:32,15
01/05/26 04:28:31,-1
01/05/26 04:29:31,-16
01/05/26 04:30:31,22
01/05/26 04:31:31,2
01/05/26 04:32:31,-13
01/05/26 04:33:31,-13
01/05/26 04:34:31,2
01/05/26 04:35:31,-13
01/05/26 04:36:31,0
01/05/26 04:37:31,4
01/05/26 04:38:31,4
01/05/26 04:39:31,3
01/05/26 04:40:31,2
01/05/26 04:41:31,-2
01/05/26 04:42:31,0
01/05/26 04:43:31,9
01/05/26 04:44:31,0
01/05/26 04:45:31,-5
01/05/26 04:46:31,-4
01/05/26 04:47:31,4
01/05/26 04:48:31,0
01/05/26 04:49:31,3
01/05/26 04:50:31,-21
01/05/26 04:51:31,-13
01/05/26 04:52:31,10
01/05/26 04:53:31,0
01/05/26 04:54:31,-6
01/05/26 04:55:31,0
01/05/26 04:56:31,0
01/05/26 04:57:31,48
01/05/26 04:58:33,-3
01/05/26 04:59:34,0
01/05/26 05:00:34,5
01/05/26 05:01:34,1
01/05/26 05:02:34,-2
01/05/26 05:03:34,0
01/05/26 05:04:34,25
01/05/26 05:05:34,24
01/05/26 05:06:34,-4
01/05/26 05:07:34,65
01/05/26 05:08:34,0
01/05/26 05:09:34,-56
01/05/26 05:10:34,0
01/05/26 05:11:34,13
01/05/26 05:12:34,33
01/05/26 05:13:34,0
01/05/26 05:14:34,58
01/05/26 05:15:34,0
01/05/26 05:16:34,69
01/05/26 05:17:34,0
01/05/26 05:18:34,0
01/05/26 05:19:34,17
01/05/26 05:20:34,0
01/05/26 05:21:34,6
01/05/26 05:22:34,58
01/05/26 05:23:34,1
01/05/26 05:24:34,6
01/05/26 05:25:34,16
01/05/26 05:26:34,30
01/05/26 05:27:34,64
01/05/26 05:28:34,0
01/05/26 05:29:34,0
01/05/26 05:30:34,7
01/05/26 05:31:35,34
01/05/26 05:32:35,34
01/05/26 05:33:35,0
01/05/26 05:34:35,21
01/05/26 05:35:35,29
01/05/26 05:36:35,4
01/05/26 05:37:35,0
01/05/26 05:38:35,1
01/05/26 05:39:35,65
01/05/26 05:40:35,0
01/05/26 05:41:35,8
01/05/26 05:42:35,12
01/05/26 05:43:35,0
01/05/26 05:44:35,0
01/05/26 05:45:35,20
01/05/26 05:46:35,8
01/05/26 05:47:34,-8
01/05/26 05:48:34,4
01/05/26 05:49:34,-3
01/05/26 05:50:34,0
01/05/26 05:51:34,0
01/05/26 05:52:34,-1
01/05/26 05:53:34,0
01/05/26 05:54:34,8
01/05/26 05:55:34,8
01/05/26 05:56:34,0
01/05/26 05:57:34,51
01/05/26 05:58:36,56
01/05/26 05:59:39,0
01/05/26 06:00:39,-17
01/05/26 06:01:39,1
01/05/26 06:02:41,16
01/05/26 06:03:41,0
01/05/26 06:04:40,0
01/05/26 06:05:40,56
01/05/26 06:06:40,30
01/05/26 06:07:40,13
01/05/26 06:08:40,-20
01/05/26 06:09:40,-55
01/05/26 06:10:40,32
01/05/26 06:11:40,6
01/05/26 06:12:40,0
01/05/26 06:13:40,0
01/05/26 06:14:40,75
01/05/26 06:15:40,0
01/05/26 06:16:40,13
01/05/26 06:17:40,51
01/05/26 06:18:40,29
01/05/26 06:19:39,5
01/05/26 06:20:39,5
01/05/26 06:21:39,-4
01/05/26 06:22:39,0
01/05/26 06:23:39,32
01/05/26 06:24:39,5
01/05/26 06:25:39,0
01/05/26 06:26:39,18
01/05/26 06:27:39,-1
01/05/26 06:28:39,-8
01/05/26 06:29:39,5
01/05/26 06:30:39,2
01/05/26 06:31:39,-7
01/05/26 06:32:39,41
01/05/26 06:33:39,8
01/05/26 06:34:41,39
01/05/26 06:35:41,-17
01/05/26 06:36:41,34
01/05/26 06:37:41,0
01/05/26 06:38:41,9
01/05/26 06:39:41,0
01/05/26 06:40:41,8
01/05/26 06:41:41,31
01/05/26 06:42:41,-21
01/05/26 06:43:41,1
01/05/26 06:44:41,0
01/05/26 06:45:41,6
01/05/26 06:46:41,15
01/05/26 06:47:41,-4
01/05/26 06:48:41,0
01/05/26 06:49:41,10
01/05/26 06:50:41,-21
01/05/26 06:51:41,2
01/05/26 06:52:41,-24
01/05/26 06:53:41,2
01/05/26 06:54:41,0
01/05/26 06:55:41,4
01/05/26 06:56:41,-4
01/05/26 06:57:41,0
01/05/26 06:58:41,0
01/05/26 06:59:41,-38
01/05/26 07:00:41,17
01/05/26 07:01:41,34
01/05/26 07:02:41,-3
01/05/26 07:03:41,0
01/05/26 07:04:41,-11
01/05/26 07:05:41,15
01/05/26 07:06:41,-5
01/05/26 07:07:41,-4
01/05/26 07:08:41,7
01/05/26 07:09:41,-17
01/05/26 07:10:41,34
01/05/26 07:11:41,25
01/05/26 07:12:41,11
01/05/26 07:13:41,0
01/05/26 07:14:41,17
01/05/26 07:15:41,-9
01/05/26 07:45:00,0
01/05/26 07:46:01,0
01/05/26 07:47:01,0
01/05/26 07:48:01,0
01/05/26 07:49:01,0
01/05/26 07:50:01,0
