timestamp,Infrared to Red Signal Ratio
09/01/25 01:09:00,-27
09/01/25 01:10:00,-35
09/01/25 01:11:00,-2
09/01/25 01:12:00,-13
09/01/25 01:13:00,0
09/01/25 01:14:00,-3
09/01/25 01:15:00,-5
09/01/25 01:16:00,24
09/01/25 01:28:31,18
09/01/25 01:29:31,13
09/01/25 01:30:31,0
09/01/25 01:31:31,59
09/01/25 01:32:31,0
09/01/25 01:33:31,-12
09/01/25 01:34:31,9
09/01/25 01:35:31,2
09/01/25 01:36:31,7
09/01/25 01:37:31,5
09/01/25 01:38:31,0
09/01/25 01:39:31,29
09/01/25 01:40:31,-17
09/01/25 01:41:31,-1
09/01/25 01:42:31,23
09/01/25 01:43:31,2
09/01/25 01:44:31,3
09/01/25 01:45:31,4
09/01/25 01:46:31,0
09/01/25 01:47:31,4
09/01/25 01:48:31,16
09/01/25 01:49:31,-8
09/01/25 01:50:31,3
09/01/25 01:51:31,2
09/01/25 01:52:31,-1
09/01/25 01:53:31,-43
09/01/25 01:54:31,-29
09/01/25 01:55:31,-4
09/01/25 01:56:31,-18
09/01/25 01:57:31,-5
09/01/25 01:58:32,4
09/01/25 01:59:32,0
09/01/25 02:00:32,-7
09/01/25 02:01:32,-17
09/01/25 02:02:32,37
09/01/25 02:03:32,-6
09/01/25 02:04:32,4
09/01/25 02:05:32,25
09/01/25 02:06:32,6
09/01/25 02:07:32,-43
09/01/25 02:08:33,26
09/01/25 02:09:33,22
09/01/25 02:10:34,69
09/01/25 02:11:34,46
09/01/25 02:12:34,-1
09/01/25 02:13:34,-4
09/01/25 02:14:34,3
09/01/25 02:15:34,0
09/01/25 02:16:34,0
09/01/25 02:17:34,-9
09/01/25 02:18:34,1
09/01/25 02:19:34,11
09/01/25 02:20:34,0
09/01/25 02:21:34,0
09/01/25 02:22:34,-4
09/01/25 02:23:34,-7
09/01/25 02:24:34,3
09/01/25 02:25:34,-15
09/01/25 02:26:34,13
09/01/25 02:27:34,0
09/01/25 02:28:34,-4
09/01/25 02:29:34,-6
09/01/25 02:30:34,0
09/01/25 02:31:34,-1
09/01/25 02:32:34,-6
09/01/25 02:33:34,4
09/01/25 02:34:34,5
09/01/25 02:35:34,-1
09/01/25 02:36:34,38
09/01/25 02:37:34,-26
09/01/25 02:38:34,-21
