timestamp,Infrared to Red Signal Ratio
09/20/25 00:00:33,1
09/20/25 00:01:33,-45
09/20/25 00:02:33,11
09/20/25 00:03:33,0
09/20/25 00:04:33,18
09/20/25 00:05:33,8
09/20/25 00:06:33,-16
09/20/25 00:07:33,3
09/20/25 00:08:33,2
09/20/25 00:09:33,-2
09/20/25 00:10:33,-8
09/20/25 00:11:33,0
09/20/25 00:12:33,4
09/20/25 00:13:33,-13
09/20/25 00:14:33,10
09/20/25 00:15:33,-8
09/20/25 00:16:33,-14
09/20/25 00:17:33,8
09/20/25 00:18:33,0
09/20/25 00:19:33,3
09/20/25 00:20:33,0
09/20/25 00:21:33,-4
09/20/25 00:22:33,0
09/20/25 00:23:33,30
09/20/25 00:24:33,-15
09/20/25 00:25:33,-52
09/20/25 00:26:33,11
09/20/25 00:27:33,8
09/20/25 00:28:33,25
09/20/25 00:29:33,0
09/20/25 00:30:33,4
09/20/25 00:31:34,4
09/20/25 00:32:34,0
09/20/25 00:33:34,-9
09/20/25 00:34:34,-3
09/20/25 00:35:34,3
09/20/25 00:36:34,11
09/20/25 00:37:34,0
09/20/25 00:38:34,0
09/20/25 00:39:34,10
09/20/25 00:40:34,0
09/20/25 00:41:34,13
09/20/25 00:42:34,31
09/20/25 00:43:34,0
09/20/25 00:44:34,-6
09/20/25 00:45:34,0
09/20/25 00:46:34,-19
09/20/25 00:47:34,30
09/20/25 00:48:34,-12
09/20/25 00:49:34,-31
09/20/25 00:50:34,-5
09/20/25 00:51:34,5
09/20/25 00:52:34,0
09/20/25 00:53:34,18
09/20/25 00:54:34,-29
09/20/25 00:55:34,0
09/20/25 00:56:34,-4
09/20/25 00:57:34,-34
09/20/25 00:58:34,31
09/20/25 00:59:34,1
09/20/25 01:00:34,8
09/20/25 01:01:34,-2
09/20/25 01:02:34,0
09/20/25 01:03:34,0
09/20/25 01:04:35,3
09/20/25 01:05:35,91
09/20/25 01:06:35,0
09/20/25 01:07:35,2
09/20/25 01:08:35,43
09/20/25 01:09:35,13
09/20/25 01:10:35,9
09/20/25 01:11:35,30
09/20/25 01:12:35,0
09/20/25 01:13:35,-12
09/20/25 01:14:35,25
09/20/25 01:15:35,3
09/20/25 01:16:35,5
09/20/25 01:17:35,-2
09/20/25 01:18:35,0
09/20/25 01:19:35,0
09/20/25 01:20:35,0
09/20/25 01:21:35,-12
09/20/25 01:22:35,-1
09/20/25 01:23:35,39
09/20/25 01:24:35,-15
