timestamp,Infrared to Red Signal Ratio
09/13/25 00:46:00,0
09/13/25 00:47:00,6
09/13/25 00:48:00,-7
09/13/25 00:49:00,-17
09/13/25 00:50:00,0
09/13/25 00:51:00,-1
09/13/25 00:52:00,4
09/13/25 00:53:00,-4
09/13/25 00:54:00,17
09/13/25 00:55:00,3
09/13/25 00:56:00,4
09/13/25 00:57:00,0
09/13/25 00:58:00,28
09/13/25 00:59:00,6
09/13/25 01:00:00,-3
09/13/25 01:01:00,-4
09/13/25 01:02:00,0
09/13/25 01:03:00,-6
09/13/25 01:04:00,1
09/13/25 01:05:00,-9
09/13/25 01:06:00,3
09/13/25 01:07:00,-3
09/13/25 01:08:00,8
09/13/25 01:09:00,1
09/13/25 01:10:00,12
09/13/25 01:11:59,0
09/13/25 01:12:59,-35
09/13/25 01:13:59,-35
09/13/25 01:14:59,0
09/13/25 01:15:59,-5
09/13/25 01:16:59,0
09/13/25 01:17:59,9
09/13/25 01:18:59,0
09/13/25 01:19:59,24
09/13/25 01:20:59,23
09/13/25 01:21:59,5
09/13/25 01:22:59,0
09/13/25 01:23:59,9
09/13/25 01:24:59,4
09/13/25 01:25:59,41
09/13/25 01:26:59,17
09/13/25 01:27:59,4
09/13/25 01:28:59,2
09/13/25 01:29:59,4
09/13/25 01:30:59,34
09/13/25 01:31:59,13
09/13/25 01:32:59,17
09/13/25 01:33:59,-1
09/13/25 01:34:59,4
09/13/25 01:35:59,0
09/13/25 01:36:59,-6
09/13/25 01:37:59,23
09/13/25 01:38:59,-3
09/13/25 01:39:59,0
09/13/25 01:40:59,-36
09/13/25 01:41:59,17
09/13/25 01:42:59,32
09/13/25 01:43:59,1
09/13/25 01:44:59,6
09/13/25 01:45:59,-8
09/13/25 01:46:59,2
09/13/25 01:47:59,8
09/13/25 01:48:59,2
09/13/25 01:49:59,4
09/13/25 01:50:59,0
09/13/25 01:51:59,0
09/13/25 01:52:59,33
09/13/25 01:53:59,-44
09/13/25 01:54:59,-17
