timestamp,Infrared to Red Signal Ratio
10/24/25 00:00:29,-30
10/24/25 00:01:29,0
10/24/25 00:02:29,-6
10/24/25 00:03:29,15
10/24/25 00:04:58,0
10/24/25 00:05:58,-24
10/24/25 00:06:58,-4
10/24/25 00:07:58,2
10/24/25 00:08:58,-7
10/24/25 00:09:58,26
10/24/25 00:10:58,0
10/24/25 00:11:58,0
10/24/25 00:12:58,-2
10/24/25 00:13:58,-1
10/24/25 00:14:57,-5
10/24/25 00:15:57,0
10/24/25 00:16:57,36
10/24/25 00:17:57,0
10/24/25 00:18:57,31
10/24/25 00:19:57,13
10/24/25 00:20:57,22
10/24/25 00:21:57,25
10/24/25 00:22:57,13
10/24/25 00:23:57,18
10/24/25 00:24:57,-4
10/24/25 00:25:57,4
10/24/25 00:26:57,0
10/24/25 00:27:57,-2
10/24/25 00:28:57,10
10/24/25 00:29:58,4
10/24/25 00:30:58,0
10/24/25 00:31:58,0
10/24/25 00:32:58,-22
10/24/25 00:33:58,-26
10/24/25 00:34:58,1
10/24/25 00:35:58,7
10/24/25 00:36:58,15
10/24/25 00:37:58,-56
10/24/25 00:38:58,-25
10/24/25 00:39:58,-7
10/24/25 00:40:58,0
10/24/25 00:41:58,-15
10/24/25 00:42:58,6
10/24/25 00:43:58,-15
10/24/25 00:44:59,-31
10/24/25 00:45:59,1
10/24/25 00:46:59,-6
10/24/25 00:47:59,18
10/24/25 00:48:59,-4
10/24/25 00:49:59,0
10/24/25 00:50:59,-5
10/24/25 00:51:59,0
10/24/25 00:52:59,45
10/24/25 00:53:59,2
10/24/25 00:54:59,-12
10/24/25 00:55:59,0
10/24/25 00:56:59,2
10/24/25 00:57:59,-4
10/24/25 00:58:59,1
10/24/25 00:59:59,-2
10/24/25 01:00:59,20
10/24/25 01:01:59,-4
10/24/25 01:02:59,0
10/24/25 01:03:59,-7
10/24/25 01:04:59,0
10/24/25 01:05:59,-5
10/24/25 01:06:59,2
10/24/25 01:07:59,-47
10/24/25 01:08:59,9
10/24/25 01:09:59,-12
10/24/25 01:10:59,-7
