timestamp,Infrared to Red Signal Ratio
02/01/26 00:28:00,-2
02/01/26 00:29:00,4
02/01/26 00:30:00,12
02/01/26 00:31:00,8
02/01/26 00:32:00,52
02/01/26 00:33:00,-21
02/01/26 03:12:30,-26
02/01/26 03:13:31,-2
02/01/26 03:14:31,-12
02/01/26 03:15:31,4
02/01/26 03:16:31,-59
02/01/26 03:17:31,-3
02/01/26 03:18:31,13
02/01/26 03:19:31,-1
02/01/26 03:20:31,-11
02/01/26 03:21:31,45
02/01/26 03:22:31,0
02/01/26 03:23:31,8
02/01/26 03:24:31,24
02/01/26 03:25:31,0
02/01/26 03:26:31,47
02/01/26 03:27:31,-1
02/01/26 03:28:31,44
02/01/26 03:29:31,0
02/01/26 03:30:31,-10
02/01/26 03:31:31,-8
02/01/26 03:32:31,4
02/01/26 03:33:31,0
02/01/26 03:34:31,7
02/01/26 03:35:31,-31
02/01/26 03:36:31,-22
02/01/26 03:37:31,-1
02/01/26 03:38:31,0
02/01/26 03:39:31,-19
02/01/26 03:40:31,0
02/01/26 03:41:31,0
02/01/26 03:42:31,9
02/01/26 03:43:31,-15
02/01/26 03:44:32,9
02/01/26 03:45:32,0
02/01/26 03:46:32,26
02/01/26 03:47:32,-3
02/01/26 03:48:32,6
02/01/26 03:49:32,-5
02/01/26 03:50:32,-4
02/01/26 03:51:32,0
02/01/26 03:52:32,-3
02/01/26 03:53:32,-3
02/01/26 03:54:32,5
02/01/26 03:55:32,-2
02/01/26 03:56:32,-13
02/01/26 03:57:32,12
02/01/26 03:58:32,0
02/01/26 03:59:32,0
02/01/26 04:00:32,0
02/01/26 04:01:32,6
02/01/26 04:02:32,-2
02/01/26 04:03:32,21
02/01/26 04:04:32,-4
02/01/26 04:05:32,0
02/01/26 04:06:32,1
02/01/26 04:07:32,-1
02/01/26 04:08:32,12
02/01/26 04:09:32,33
02/01/26 04:10:32,0
02/01/26 04:11:32,4
02/01/26 04:12:32,5
02/01/26 04:13:32,0
02/01/26 04:14:32,17
02/01/26 04:15:33,2
02/01/26 04:16:33,-9
02/01/26 04:17:33,0
02/01/26 04:18:33,15
02/01/26 04:19:33,0
02/01/26 04:20:33,4
02/01/26 04:21:33,-6
02/01/26 04:22:33,0
02/01/26 04:23:33,-3
02/01/26 04:24:33,-8
02/01/26 04:25:33,49
02/01/26 04:26:33,0
02/01/26 04:27:33,-19
02/01/26 04:28:33,0
02/01/26 04:29:33,0
02/01/26 04:30:33,1
02/01/26 04:31:33,-27
02/01/26 04:32:33,0
02/01/26 04:33:33,0
02/01/26 04:34:33,26
02/01/26 04:35:33,0
02/01/26 04:36:33,-1
02/01/26 04:37:33,0
02/01/26 04:38:33,-34
02/01/26 04:39:33,0
02/01/26 04:40:33,-4
02/01/26 04:41:33,-9
02/01/26 04:42:33,-1
02/01/26 04:43:33,-85
02/01/26 04:44:33,49
02/01/26 04:45:33,0
02/01/26 04:46:34,7
02/01/26 04:47:34,39
02/01/26 04:48:34,0
02/01/26 04:49:34,15
02/01/26 04:50:34,3
02/01/26 04:51:34,11
02/01/26 04:52:34,-15
02/01/26 04:53:34,-30
02/01/26 04:54:34,-27
02/01/26 04:55:34,0
02/01/26 04:56:34,-11
02/01/26 04:57:34,-1
02/01/26 04:58:34,-15
02/01/26 04:59:34,3
02/01/26 05:00:34,-1
02/01/26 05:01:34,3
02/01/26 05:02:34,0
02/01/26 05:03:34,0
02/01/26 05:04:34,-21
02/01/26 05:05:34,-5
02/01/26 05:06:34,4
02/01/26 05:07:34,-11
02/01/26 05:08:34,-5
02/01/26 05:09:34,-33
02/01/26 05:10:34,-4
02/01/26 05:11:34,-24
02/01/26 05:12:34,4
02/01/26 05:13:34,0
02/01/26 05:14:34,19
02/01/26 05:15:34,-18
02/01/26 05:16:34,2
02/01/26 05:17:35,4
02/01/26 05:18:35,-21
02/01/26 05:19:35,-3
02/01/26 05:20:35,-27
02/01/26 05:21:35,-11
02/01/26 05:22:35,-15
02/01/26 05:23:35,0
02/01/26 05:24:35,-11
02/01/26 05:25:35,0
02/01/26 05:26:35,-21
02/01/26 05:27:35,8
02/01/26 05:28:35,3
02/01/26 05:29:35,-40
02/01/26 05:30:35,-46
02/01/26 05:31:35,-1
02/01/26 05:32:35,0
02/01/26 05:33:35,0
02/01/26 05:34:35,0
02/01/26 05:35:35,-3
02/01/26 05:36:35,38
02/01/26 05:37:35,-7
02/01/26 05:38:35,-1
02/01/26 05:39:35,0
02/01/26 05:40:35,1
02/01/26 05:41:35,0
02/01/26 05:42:35,13
02/01/26 05:43:35,2
02/01/26 05:44:35,8
02/01/26 05:45:35,13
02/01/26 05:46:35,4
02/01/26 05:47:35,0
02/01/26 05:48:36,-39
02/01/26 05:49:36,-21
02/01/26 05:50:36,-1
02/01/26 05:51:36,-4
02/01/26 05:52:36,0
02/01/26 05:53:36,54
02/01/26 05:54:36,0
02/01/26 05:55:36,8
02/01/26 05:56:36,0
02/01/26 05:57:36,-3
02/01/26 05:58:36,0
02/01/26 05:59:36,0
02/01/26 06:00:36,26
02/01/26 06:01:36,-5
02/01/26 06:02:36,-5
02/01/26 06:03:36,30
02/01/26 06:04:36,0
02/01/26 06:05:36,0
02/01/26 06:06:36,0
02/01/26 06:07:36,3
02/01/26 06:08:36,0
02/01/26 06:09:36,0
02/01/26 06:10:36,-2
02/01/26 06:11:36,0
02/01/26 06:12:36,-7
02/01/26 06:13:36,-30
02/01/26 06:14:36,12
02/01/26 06:15:36,4
02/01/26 06:16:36,21
02/01/26 06:17:36,30
02/01/26 06:18:36,4
02/01/26 06:19:38,10
02/01/26 06:20:38,48
02/01/26 06:21:38,0
02/01/26 06:22:38,-5
02/01/26 06:23:38,11
02/01/26 06:24:38,-8
02/01/26 06:25:38,30
02/01/26 06:26:38,-29
02/01/26 06:27:38,9
02/01/26 06:28:38,8
02/01/26 06:29:38,3
02/01/26 06:30:38,-2
02/01/26 06:31:38,0
02/01/26 06:32:38,-8
02/01/26 06:33:38,11
02/01/26 06:34:38,5
02/01/26 06:35:38,-30
02/01/26 06:36:38,-3
02/01/26 06:37:38,12
02/01/26 06:38:38,4
02/01/26 06:39:38,-7
02/01/26 06:40:38,-14
02/01/26 06:41:38,8
02/01/26 06:42:38,0
02/01/26 06:43:38,4
02/01/26 06:44:38,-6
02/01/26 06:45:38,0
02/01/26 06:46:38,-30
02/01/26 06:47:38,1
02/01/26 06:48:38,-19
02/01/26 06:49:38,7
02/01/26 06:50:40,-3
02/01/26 06:51:40,-51
02/01/26 06:52:40,0
02/01/26 06:53:40,37
02/01/26 06:54:40,17
02/01/26 06:55:40,8
02/01/26 06:56:40,64
02/01/26 06:57:40,8
02/01/26 06:58:40,6
02/01/26 06:59:40,-17
02/01/26 07:00:40,-24
02/01/26 07:01:40,42
02/01/26 07:02:40,-1
02/01/26 07:03:40,17
02/01/26 07:04:40,21
02/01/26 07:05:40,-10
02/01/26 07:06:40,5
02/01/26 07:07:40,-26
02/01/26 07:08:40,-6
02/01/26 07:09:40,1
02/01/26 07:10:40,0
02/01/26 07:11:40,-34
02/01/26 07:12:40,0
02/01/26 07:13:40,4
02/01/26 07:14:40,9
02/01/26 07:15:40,5
02/01/26 07:16:40,4
02/01/26 07:17:40,12
02/01/26 07:18:40,-1
02/01/26 07:19:40,10
02/01/26 07:20:40,17
02/01/26 07:21:42,-11
02/01/26 07:22:42,21
02/01/26 07:23:42,47
02/01/26 07:24:42,-13
02/01/26 07:25:42,-3
02/01/26 07:26:42,91
02/01/26 07:27:42,-57
02/01/26 07:28:42,1
