timestamp,rmssd,coverage,low_frequency,high_frequency
2026-01-24T01:50:00,31.876,0.973,349.638,273.945
2026-01-24T01:55:00,35.962,0.926,463.245,323.528
2026-01-24T02:00:00,53.568,0.981,441.678,875.251
2026-01-24T02:05:00,51.394,0.931,428.651,818.481
2026-01-24T02:10:00,47.822,0.942,909.992,547.551
2026-01-24T02:15:00,39.843,0.987,495.968,466.32
2026-01-24T02:20:00,29.448,1.001,148.925,224.134
2026-01-24T02:25:00,31.616,0.986,302.814,258.241
2026-01-24T02:30:00,46.101,0.864,2395.447,598.686
2026-01-24T02:35:00,39.177,1.003,595.592,393.309
2026-01-24T02:40:00,44.315,1.001,1000.511,578.869
2026-01-24T02:45:00,35.396,0.998,298.783,238.288
2026-01-24T02:50:00,42.931,1.002,602.266,412.301
2026-01-24T02:55:00,32.695,0.843,1440.355,212.67
2026-01-24T03:00:00,22.366,1.004,185.036,99.8
2026-01-24T03:05:00,28.057,1.004,766.189,237.854
2026-01-24T03:10:00,29.046,1.002,155.306,217.944
2026-01-24T03:15:00,32.675,1.001,263.588,320.06
2026-01-24T03:20:00,37.033,1.002,327.705,321.849
2026-01-24T03:25:00,45.111,0.989,480.377,420.518
2026-01-24T03:30:00,47.897,0.962,1312.539,684.192
2026-01-24T03:35:00,60.093,0.914,1971.427,873.168
2026-01-24T03:40:00,44.949,0.983,406.926,409.734
2026-01-24T03:45:00,46.446,1.003,772.485,423.523
2026-01-24T03:50:00,44.488,1.006,512.436,374.156
2026-01-24T03:55:00,43.127,0.999,526.556,381.47
2026-01-24T04:00:00,43.04,1.002,455.951,332.242
2026-01-24T04:05:00,58.59,0.87,1383.138,802.584
2026-01-24T04:10:00,47.28,0.984,1253.299,513.438
2026-01-24T04:15:00,29.246,0.944,364.965,153.36
2026-01-24T04:20:00,61.752,0.841,2782.909,873.858
2026-01-24T04:25:00,47.201,0.981,1021.995,495.587
2026-01-24T04:30:00,52.153,1.003,1296.775,840.782
2026-01-24T04:35:00,48.782,1.004,496.805,514.627
2026-01-24T04:40:00,67.339,0.969,792.126,764.521
2026-01-24T04:45:00,87.388,0.997,763.818,1790.241
2026-01-24T04:50:00,51.118,1.005,325.502,457.94
2026-01-24T04:55:00,63.751,1.004,1393.617,860.985
2026-01-24T05:00:00,71.493,0.951,1476.05,798.749
2026-01-24T05:05:00,62.55,1.004,498.348,842.21
2026-01-24T05:10:00,80.604,0.918,4776.057,1204.373
2026-01-24T05:15:00,65.857,0.895,4379.25,515.134
2026-01-24T05:20:00,37.594,0.923,589.399,223.625
2026-01-24T05:25:00,36.682,0.942,797.977,206.486
2026-01-24T05:30:00,36.965,0.991,624.525,211.963
2026-01-24T05:35:00,45.264,0.975,1348.309,572.906
2026-01-24T05:40:00,49.319,0.978,1108.339,487.855
2026-01-24T05:45:00,65.206,0.945,1241.383,769.356
2026-01-24T05:50:00,51.279,0.983,317.743,417.241
2026-01-24T05:55:00,49.94,1.002,265.946,464.117
2026-01-24T06:00:00,46.698,1.006,529.339,423.557
2026-01-24T06:05:00,49.47,1.002,609.606,386.139
2026-01-24T06:10:00,47.245,0.93,1738.408,494.028
2026-01-24T06:15:00,36.598,1.002,203.852,309.633
2026-01-24T06:20:00,46.413,0.991,328.622,460.06
2026-01-24T06:25:00,50.881,1.003,545.563,546.18
2026-01-24T06:30:00,48.062,1.003,1141.519,449.113
2026-01-24T06:35:00,59.599,0.937,5593.795,610.031
2026-01-24T06:40:00,62.928,0.93,2042.333,950.758
2026-01-24T06:45:00,46.311,0.876,1176.483,283.935
2026-01-24T06:50:00,56.043,0.914,1373.131,571.196
2026-01-24T06:55:00,59.336,0.85,2794.674,541.835
2026-01-24T07:00:00,37.349,0.955,528.721,176.768
2026-01-24T07:05:00,40.709,0.906,2317.52,389.02
2026-01-24T07:10:00,50.759,0.961,2459.365,590.482
2026-01-24T07:15:00,51.781,0.947,1878.282,516.871
2026-01-24T07:20:00,50.758,0.874,1221.713,561.641
2026-01-24T07:25:00,58.628,0.964,2283.321,910.032
2026-01-24T07:30:00,63.092,1.004,1584.869,807.684
2026-01-24T07:35:00,65.543,1.004,1105.243,1222.642
2026-01-24T07:40:00,68.674,1.002,970.186,978.708
2026-01-24T07:45:00,70.191,0.977,504.104,1084.082
2026-01-24T07:50:00,77.322,0.97,776.958,1412.679
2026-01-24T07:55:00,55.902,0.949,530.029,533.628
2026-01-24T08:00:00,69.272,0.984,1935.75,1084.896
2026-01-24T08:05:00,59.634,1.003,1037.65,781.089
2026-01-24T08:10:00,69.173,0.941,3093.263,770.8
2026-01-24T08:15:00,75.108,0.96,3222.393,1035.256
2026-01-24T08:30:00,72.963,0.893,2149.4,1156.026
2026-01-24T08:35:00,58.916,0.89,4357.807,817.944
2026-01-24T08:40:00,62.436,0.979,1842.713,749.215
2026-01-24T08:45:00,67.441,0.973,2191.327,643.613
2026-01-24T08:50:00,51.837,1.004,1114.633,529.962
2026-01-24T08:55:00,61.873,0.92,1272.159,833.753
2026-01-24T09:00:00,62.595,0.984,638.871,601.196
2026-01-24T09:05:00,66.15,1.004,550.188,622.154
2026-01-24T09:10:00,65.747,0.726,1537.687,587.584
2026-01-24T09:15:00,69.902,0.896,5581.169,1030.011
2026-01-24T09:20:00,73.751,1.0,3035.9,894.08
2026-01-24T09:25:00,79.22,0.863,4260.689,1578.689
2026-01-24T09:30:00,70.407,0.987,2556.414,1006.869
2026-01-24T09:35:00,60.905,0.982,1872.457,726.362
2026-01-24T09:40:00,34.51,0.967,1385.987,222.781
2026-01-24T09:45:00,45.173,0.913,2870.647,419.614
2026-01-24T09:50:00,46.947,0.991,2821.82,393.326
