timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2026-02-15T05:20:00,16.8,0.8,8.613,16.8,0.8,8.613,17.0,1.3,10.855,17.8,0.6,3.659
2026-02-16T09:31:30,17.6,1.0,10.472,17.6,1.0,10.472,16.6,1.4,13.497,-1.0,0.0,2.403
2026-02-17T08:06:00,17.0,1.5,9.3,17.0,1.5,9.3,16.6,1.4,12.48,17.2,1.0,4.038
2026-02-18T07:44:30,17.2,1.5,11.169,17.2,1.5,11.169,17.2,1.8,9.507,14.0,1.3,2.651
2026-02-19T09:31:30,16.6,1.3,15.876,16.6,1.3,15.876,16.6,1.4,5.5,-1.0,0.0,2.153
2026-02-20T09:02:30,18.4,1.9,7.027,18.4,1.9,7.027,17.6,1.3,4.106,-1.0,0.0,2.083
2026-02-21T08:21:30,15.8,0.7,11.877,15.8,0.7,11.877,16.2,1.3,7.364,14.6,1.0,4.701
